id,difficulty,reasoning_type,question,expected_answer,prediction,citations,is_correct,latency,mrr,recall_hit,prompt_tokens,completion_tokens
5a7d419b5542995f4f402249,medium,bridge,What research group was formed in 2014 due to Russia's suspension?,The G7 Research Group,World Anti-Doping Agency (WADA) Independent Commission,,0,0.39862489700317383,0.0,0,149,12
5abdaca655429965af743dba,medium,bridge,"Which ITV2 documentary series did the band made up of Lee Brennan, Jimmy Constable and Simon Dawbarn reform for in 2012?","""The Big Reunion""",Hed Kandi: Sing It Back,,0,0.34441089630126953,0.0,0,163,9
5ae209b25542997283cd2342,medium,comparison,Were both Strauder v. West Virginia and Lemon v. Kurtzman cases about racism?,no,I don't know,,1,0.41815972328186035,0.0,0,152,5
5add77c45542992ae4cec579,medium,bridge,Where are the headquarters for the company which developed the SecureEasySetup technology? ,"Irvine, California",Netgear.,,0,0.3101639747619629,0.0,0,150,4
5a83a7075542990548d0b20e,hard,bridge,The 1985 European Grand Prix was held in which town?,"West Kingsdown in Kent, England",Nürburgring,,0,0.4451110363006592,0.0,0,147,6
5ac2787355429921a00aaf9a,medium,bridge,What Roger Thomas designed casino was inspired by the Lake Como town of Bellagio in Italy?,Bellagio,Bellagio,,1,0.39190125465393066,0.0,0,153,4
5ae5362c5542990ba0bbb229,medium,bridge,When was the American former professional basketball player born who was first overall pick in the 2000 NBA draft by the Nets'? ,"December 30, 1977",Kenny Anderson was not the first overall pick in the 2000 NBA draft.   The answer is: 1974,,0,0.43426012992858887,0.0,0,160,26
5a75b7305542992d0ec05fea,hard,bridge,Pearle Vision stores in North America are owned by a company based in what European city?,"Milan, Italy",Luxembourg,,0,0.4075038433074951,0.0,0,152,3
5ab78c6f5542995dae37e955,easy,comparison,Was The Stuff of Legend an American comedy like The Boatniks?,no,I don't know,,1,0.3398168087005615,0.0,0,148,5
5ac43d195542995c82c4ad05,easy,bridge,"Karl Kevin Marginson, is an English football manager and former player, who played in the Football League for Rotherham United, and since 2005, he has been the manager of F.C. United of Manchester, a semi-professional football club based in Moston, Manchester, in which UK country? ",England,England,,1,0.5650501251220703,0.0,0,199,2
5a8a0c7b5542992d82986e7b,medium,bridge,The Riegelmann Boardwalk is in what southwestern borough in New York City? ,Brooklyn,Coney Island,,0,0.5339548587799072,0.0,0,151,4
5a85cdb65542991dd0999ea4,hard,bridge,"Who did Holly Dunn record ""Daddy's Hands"" for?",MTM Records,Holly Dunn,,0,0.5235691070556641,0.0,0,147,4
5ac054a35542996f0d89cb90,medium,comparison,"Which airport is in Georgia, St. Pete–Clearwater International Airport or Augusta Regional Airport?  ",Augusta Regional Airport,I don't know,,0,0.3779022693634033,0.0,0,154,5
5abddcff5542991f6610607a,medium,bridge,The Frito Bandito was voiced by an American voice actor who began his 60-plus-year career performing in what?,radio,Radio.,,1,0.4180717468261719,0.0,0,158,3
5ab7df90554299366779402a,easy,bridge,"Al-Sharki was born and raised in Sana'a, a town in old Sanaa, Sana'a, also spelled Sanaa or Sana, is the largest city in which country, and the centre of Sana'a Governorate?",Yemen,Yemen,,1,0.3557267189025879,0.0,0,186,3
5addfa2d5542995b365fabaa,easy,bridge,"The biographical war film about Lyudmila Pavlichenko, the most successful female sniper in history, credits her with how many kills? ",Credited with 309 kills,557,,0,0.5314919948577881,0.0,0,164,2
5ab5a9935542992aa134a379,medium,bridge,"When did English rock band New Order record their live album ""Live at Bestival 2012?",September 2012,I don't know,,0,0.3853609561920166,0.0,0,154,5
5ade0d6f5542997545bbbe33,medium,bridge,"Which church did the author of the book, upon whose novel Jerusalem Countdown is based, found?",Cornerstone Church,Lamb & Lion Ministries,,0,0.3577389717102051,0.0,0,153,7
5ac3fe71554299204fd21ee9,easy,comparison,"Bee's Knees and Smoking Bishop, are a type of cocktail?",no,Yes,,0,0.40689778327941895,0.0,0,149,2
5ab2a06b5542992953946779,medium,bridge,"Glenn Frey, Bernie Leadon, and which other person, who is the founding member of the Eagles, sings in ""Peaceful Easy Feeling?""",Randy Herman Meisner,Don Henley,,0,0.3791959285736084,0.0,0,165,4
5ab5678a554299488d4d9975,easy,bridge,Why is Typhoon dot known by another name in other parts of the world?,"Tropical depressions that enter or form in the Philippine area of responsibility are assigned a name by the Philippine Atmospheric, Geophysical and Astronomical Services Administration or PAGASA",Tropical cyclone,,0,0.48354005813598633,0.0,0,150,5
5ae0c55e55429945ae959449,medium,bridge,The End of Time is a two-part story and the last story for which lead actor?,David Tennant,David Tennant,,1,0.29781484603881836,0.0,0,152,4
5a78b829554299029c4b5e52,easy,comparison,"What film  evolves around two LGBTQ American athletes, National Bird or Game Face?",Game Face,Game Face,,1,0.3885989189147949,0.0,0,150,3
5a7cbcf8554299683c1c635d,easy,bridge,"Clinical is a 2017 American horror thriller directed by Alistair Legrand, the film stars Kevin Rahm is an American actor, best known for his television roles as Kyle McCarty on ""Judging Amy"", Lee McDermott on ""Desperate Housewives"", and Ted Chaough on ""Mad Men"", born when? ","January 7, 1971",1964,,0,0.2965378761291504,0.0,0,202,3
5a842f375542990548d0b25c,hard,bridge,U.S. Route 95 Alternate and Interstate 80 in Nevada both travel through which town?,Fernley,Winnemucca,,0,0.48278331756591797,0.0,0,153,6
5abcfe275542992ac4f38184,hard,bridge,College Point borders the waterway that empties into what river?,East River,Flushing River,,0,0.3471050262451172,0.0,0,147,4
5adc39d3554299438c868d7f,easy,comparison,Comparison between Dashboard Confessional and Escanaba Firing Line?,rock band,I don't know,,0,0.3895070552825928,0.0,0,147,5
5ab5a77e554299637185c5d2,medium,comparison,Does Lucio Silla or Pelléas et Mélisande have more acts?,Pelléas et Mélisande,I don't know,,0,0.41147708892822266,0.0,0,152,5
5ae4b3bc5542995dadf243c3,easy,bridge,What philanthropist founded ESL Music?,Eric Michael Hilton,I don't know,,0,0.5092101097106934,0.0,0,142,5
5abe52c155429965af743ec3,hard,comparison,Kern Island Canal and Indiana Harbor and Ship Canal are both what? ,canals,Ship canals.,,1,0.529088020324707,0.0,0,149,5
5a863e805542991e771815d5,medium,comparison,Is Apsarasas Kangri taller than Gangkhar Puensum?,no,I don't know,,1,0.32549095153808594,0.0,0,150,5
5a9082e35542995651fb517c,easy,bridge,What is the name of the race that is known as the test of the champion? ,2016 Belmont Stakes,I don't know.,,0,0.33386707305908203,0.0,0,152,6
5a72828d5542994cef4bc2f5,medium,comparison,Which of these films was released direct-to-video Eleanor's Secret or Otra Película de Huevos y un Pollo?,Otra Película de Huevos y un Pollo,Eleanor's Secret,,0,0.7142469882965088,0.0,0,160,5
5a80f6de55429938b6142275,hard,comparison,"Which magazine inspired two pioneering conferences, Latina or ROCKRGRL?",ROCKRGRL,ROCKRGRL,,1,0.3482170104980469,0.0,0,147,5
5ac013f25542996f0d89cb1b,easy,bridge,"What singer replaced Diana Ross as the lead singer of The Supremes in January of 1970 and provided the lead vocals on the song ""You Gotta Have Love in Your Heart"" by the Supremes and the Four Tops?",Jean Terrell,Jean Terrell,,1,0.30303001403808594,0.0,0,182,4
5ae11ee65542997b2ef7d0de,easy,bridge,"Pennington is a small village and civil parish in Furness, an area of Cumbria in which country's northwestern region?",England,England,,1,0.32768702507019043,0.0,0,162,2
5a733c7d5542994cef4bc4ec,hard,bridge,A5117 road of Cheshire England runs just east of with Ellesmore Port outlet?,Cheshire Oaks Designer Outlet,Shropshire,,0,0.4234912395477295,0.0,0,153,4
5a8bb2575542996e8ac889e2,hard,comparison,"Who has more occupations, Tom Robinson or Paul Weller?","Thomas Giles ""Tom"" Robinson",I don't know,,0,0.3822200298309326,0.0,0,146,5
5abeda0e5542993fe9a41d55,hard,bridge,What type of wagon inspired the dominant form of transportation on the improved trail through the Great Appalachian Valley from Pennsylvania to North Carolina?,Conestoga wagon,Conestoga wagon,,1,0.6393311023712158,0.0,0,159,5
5abea45c5542993f32c2a18b,hard,bridge,what govern the  public institutes that  IIT Council is the governing body for ?,"""Institutes of Technology Act, 1961","Indian Institutes of Technology (IIT) Act, 1961",,0,0.3852221965789795,0.0,0,151,14
5ab77a275542995dae37e932,easy,comparison,Are the bands Hole and Cage9 both American alternative rock bands?,yes,Yes,,1,0.33841800689697266,0.0,0,147,2
5ac0d647554299294b219029,hard,bridge,Massachusetts's twelfth congressional district was represented by what censured politician?,Gerry Eastman Studds,Anthony Weiner,,0,0.3423471450805664,0.0,0,150,3
5ae5144e55429908b6326514,hard,comparison,Are Malipo County and Laiwu in the same country?,yes,I don't know,,0,0.39663219451904297,0.0,0,147,5
5a77106c55429937353601be,medium,comparison,What film is older The Incredible Journey or The Three Musketeers?,The Incredible Journey,The Three Musketeers,,0,0.3609609603881836,0.0,0,148,6
5ac2599555429951e9e6856e,medium,comparison,"Who has more scope of proffesion, Hideo Gosha or Dallas M. Fitzgerald?",Dallas M. Fitzgerald,I don't know,,0,0.334730863571167,0.0,0,153,5
5a8832a85542997e5c09a5a1,hard,bridge,"Kim Swift, an American video game designer, was described as one of the most recognized women in the industry by an American digital, print, and e-commerce media company focused on who?",millennials,Women in gaming,,0,0.35580873489379883,0.0,0,171,4
5a8927b9554299669944a4cf,easy,bridge,"Who is an American author and mother of film and television producer Bryan Spears, who wrote a novel based on Britney's life?",Lynne Irene Spears,Lynne Spears,,0,0.33602023124694824,0.0,0,160,5
5ae07ccd55429945ae959372,medium,comparison,Are Mary Doria Russell and James Joyce both novelists?,yes,Yes,,1,0.5679829120635986,0.0,0,146,2
5ae145ea5542997b2ef7d19e,easy,bridge,"The ""New York"" class of battleship was a class of ships designed and constructed by the United States Navy, it saw extensive service beginning in the United States occupation of Veracruz, which occurred as a response to the Tampico Affair on which date?","April 9, 1914","April 21, 1914",,0,0.3915703296661377,0.0,0,188,8
5a76aa855542993735360142,easy,bridge,"The Lithuanian Crusade was a series of campaigns by the Teutonic Order, and the Livonian Order, they first conquered which tribe  Baltic tribe that lived in the southcentral part of contemporary Latvia, and northern Lithuania?",Semigallians,Selonians,,0,0.37235093116760254,0.0,0,181,4
5ac29c25554299218029dabd,easy,bridge,Who designed the mall where the ballpark Diamond at the Summit is tenatively named for?,designed by Charles N. Agree,I don't know,,0,0.463961124420166,0.0,0,151,5
5a7bfb225542996dd594b87b,medium,comparison,"Who was born first, Vladimír Remek or Umberto Guidoni?",Vladimír Remek,Vladimír Remek,,1,0.4333629608154297,0.0,0,149,7
5a848d8f5542997b5ce3feb4,easy,bridge,How many Canadians lost their lives in the deadliest conflict in history in absolute terms of total casualties?,"More than 44,000 lost their lives",I don't know,,0,0.31017518043518066,0.0,0,153,5
5ae1b3765542997283cd2249,hard,comparison,"Which company is in the discount travel market, The Walt Disney Company or Priceline.com?",Priceline.com,Priceline.com,,1,0.43703794479370117,0.0,0,153,5
5a7302db5542994cef4bc41e,medium,comparison,"Which University is a private Ivy League university, University of Delaware or Columbia University?",Columbia University,Columbia University,,1,0.43844032287597656,0.0,0,150,4
5a79226555429970f5fffe59,medium,comparison,"Which band formed earlier, Goldfinger or Enter Shikari?",Goldfinger,Goldfinger,,1,0.34334611892700195,0.0,0,147,3
5a762c6e5542994ccc9186fd,medium,comparison,"Who has won more titles, Michael Chang or Ellis Ferreira?",Michael Te-Pei Chang,I don't know,,0,0.3153059482574463,0.0,0,147,5
5a8752cd5542993e715abeea,hard,comparison,What are both a Russian Spaniel and an Elo?,breed of dog,Russian Spaniel  Elo rating,,0,0.32415318489074707,0.0,0,145,8
5a735a3155429901807dafde,hard,bridge,Which Australian cricketer served as an on-field captain in the Glamorgan County Cricket Club?,"James ""Jim"" Allenby",Ian Chappell,,0,0.4025149345397949,0.0,0,153,5
5a7f670055429969796c1a34,easy,bridge,"the head coach of the LSU Tigers football team is Ed Orgeron, who is currently the head coach at what university?",Louisiana State,LSU,,0,0.3242919445037842,0.0,0,159,3
5ae7681f5542991e8301cc8e,easy,bridge,"What show, whose  cast of celebrities travel to less-habitated, natural places to survive on their own and experience life with local tribes and people, helped make Kim Sung-won a household name?",Law of the Jungle,Running Man,,0,0.34250497817993164,0.0,0,175,3
5ab6efb35542995eadef00e5,medium,comparison,"Which musician is from Canada, Raine Maida or Kevin Parker?",Raine Maida,Raine Maida,,1,0.42631030082702637,0.0,0,148,5
5a88a6fa5542997e5c09a68d,hard,bridge,Who was the father of the man born Rudolph Valentino Clay?,"Cassius Marcellus Clay, Sr.",I don't know,,0,0.31175780296325684,0.0,0,148,5
5a81d98b554299676cceb0fd,medium,comparison,What nationality are Poe and The Contortionist?,American,American,,1,0.287761926651001,0.0,0,144,2
5a80c314554299260e20a148,hard,bridge,What type air travel package can be purchased at a discounted price bythird largest global airline alliance? ,round-the-world ticket,Star Alliance,,0,0.3145911693572998,0.0,0,154,3
5ade17f055429975fa854e37,easy,bridge,The Brittish ruling class were involved in which movement?,Irish independence,I don't know.,,0,0.2908639907836914,0.0,0,145,6
5ae379ed5542992e3233c41c,hard,bridge,"Country living is a magazine that features  Lifestyle and home content,what Ohio town made their 2012 “50 Things To Do This Summer in 50 States” list ?","Dayton, Ohio",Hudson,,0,0.4785957336425781,0.0,0,169,3
5a7b8f9c554299294a54a9fa,medium,comparison,"Which board game was centered around the construction of a railroad track: Monopoly Junior, or TransAmerica? ",TransAmerica,TransAmerica,,1,0.3284931182861328,0.0,0,156,3
5ac2c0d75542990b17b1547c,hard,bridge,The Black Windmill is a film produced by a man best known for coproducing what? ,Jaws,The Ipcress File,,0,0.5259902477264404,0.0,0,153,6
5ac2d70455429921a00ab061,medium,comparison,Are both Tonka and The Happiest Millionaire names of films?,yes,Yes,,1,0.34169435501098633,0.0,0,148,2
5a9087fa55429933b8a20539,medium,comparison,Were both Roger Corman and Jonas Mekas Lithuanian?,no,Lithuanian-American,,0,0.32546567916870117,0.0,0,147,6
5ade704d5542997c77adee2c,easy,comparison,"Deacon Blue and The National, are bands that have which mutual genre?",rock,Indie rock,,1,0.3722348213195801,0.0,0,149,4
5a8cb17a554299240d9c21e0,hard,bridge, Liam Aiken played Klaus Baudelaire in a 2004 film directed by who?,Brad Silberling,Henry Selick,,0,0.2876300811767578,0.0,0,153,4
5a81b6785542995ce29dcc44,hard,comparison,Is Berea College of the University of Delaware further west?,Berea College,I don't know,,0,0.3877859115600586,0.0,0,146,5
5abc97d455429959677d6ac3,medium,comparison,Are both Veridia and Digital Summer rock bands ?,yes,Yes,,1,0.37542128562927246,0.0,0,144,2
5a83cf5d5542996488c2e4e1,medium,comparison,"Which breed of dog is from Scotland, the Pharaoh Hound or the Cairn Terrier?",Cairn Terrier,Cairn Terrier,,1,0.33620619773864746,0.0,0,154,6
5abbc9ed55429931dba14531,hard,bridge,"When were the Detroit Music Awards, which feature some of Detroit's most notable musical artists like Bob Seger, initially proposed?",1988,I don't know.,,0,0.33646321296691895,0.0,0,159,6
5a78d4ea554299029c4b5eae,easy,comparison,"Bob Geldof and Boy George, have which occupation in common?",singer-songwriter,Singer,,0,0.42624807357788086,0.0,0,147,3
5a84b68c5542994c784dda17,hard,comparison,What country does Macross Frontier and Mai Mai Miracle originate from? ,Japan,Japan,,1,0.45308971405029297,0.0,0,148,2
5a7277d75542994cef4bc2b9,hard,comparison,Toy Story 3 and The Apple Dumpling Gang Rides Again are both what kind of movie?,a sequel,Western comedy films,,0,0.34488797187805176,0.0,0,154,4
5ac4bcbc554299076e296dee,easy,comparison,What do Reptiles and Chic have in common?,magazine,I don't know,,0,0.32561182975769043,0.0,0,145,5
5a7942b2554299029c4b5f3f,easy,comparison,"Natalia Ginzburg and Lytton Strachey, have which occupation in common?",writer,Writer,,1,0.33992815017700195,0.0,0,154,2
5a7a32535542990783324eb5,easy,comparison,"Museum of Illumination and Heating Appliances and Vasat Atik Ali Pasha Mosque,  are located in Istanbul, in which country?",Turkey,Turkey,,1,0.3647627830505371,0.0,0,162,2
5adcc9d05542994ed6169c05,hard,comparison,Which is a biger species of plant Scrophularia or Callicarpa?,Scrophularia,I don't know,,0,0.3689839839935303,0.0,0,151,5
5a735dc355429901807db006,hard,comparison,"McDull, Kung Fu Kindergarten and  Pokémon: Arceus and the Jewel of Life where both released on what year?",2009,2007,,0,0.42116785049438477,0.0,0,162,3
5a7e895c55429949594199f9,easy,comparison,"What is the third Disney animated feature film, Fantasia or Jungle Cruise?",Fantasia,Bambi,,0,0.3334062099456787,0.0,0,149,3
5a84bcbe5542997b5ce3ff47,hard,comparison,Do tennis players Martina Navratilova and Wesley Moodie share the same nationality?,no,I don't know,,1,0.3473670482635498,0.0,0,152,5
5a8b84f15542997f31a41d5e,easy,comparison,Are Ptychosperma and Leontopodium genera?,yes,Yes,,1,0.3291797637939453,0.0,0,146,2
5a8745d95542994846c1cd43,easy,comparison,"Scott Derrickson and Umberto Lenzi, have which mutual occupation?",film director,Film director,,1,0.31938624382019043,0.0,0,148,3
5a8ca8305542996e8ac88b08,easy,comparison,"who is the lead singer of the Belgian band K's Choice, Marcus Cooper or Sarah Bettens ?",Sarah Bettens,Sarah Bettens,,1,0.31331706047058105,0.0,0,154,4
5a7a0dd05542990783324e18,hard,comparison,"Which band was formed first, Counting Crows or Belle and Sebastian?",Counting Crows,Counting Crows,,1,0.5347299575805664,0.0,0,149,5
5ab971d1554299131ca42338,easy,comparison,"Longyan and Jurong, Jiangsu are both located in which country?",China,China,,1,0.2908899784088135,0.0,0,149,2
5adde1e65542997dc7907086,hard,comparison,Who is more popular among Martin Flavin and William March ?,Martin Archer Flavin,I don't know,,0,0.3196122646331787,0.0,0,146,5
5a87d2185542993e715abfe1,hard,comparison,Are both Brachychiton and Colchicum found on the same continent?,no,Yes,,0,0.33009791374206543,0.0,0,150,2
5a88b9825542993e715ac084,easy,comparison,"KO Magazine and Pro Wrestling Illustrated, are located in which country?",United States,United States,,1,0.3852701187133789,0.0,0,147,3
5ae4a35b5542995ad6573de9,hard,comparison,What type of university are both University of Massachusetts Lowell and New Mexico State University?,research,Public university,,0,0.3207271099090576,0.0,0,150,3
5ae332305542990afbd1e0d6,hard,comparison,What do Munto and Macross Frontier have in common?,animated television series,Shoji Kawamori,,0,0.32774901390075684,0.0,0,146,6
5a83c7aa554299123d8c21b5,easy,comparison,"Barclay Tower and The Epic, are located in which city?",New York City,Toronto,,0,0.3431119918823242,0.0,0,148,2
5ab733ef5542993667793f88,easy,comparison,What do Constantine Maroulis and Feargal Sharkey have in common? ,singer,American Idol,,0,0.375582218170166,0.0,0,151,3
5a7e42e15542991319bc9456,easy,comparison,"Lindsay Anderson and Alfonso Cuarón, share which common industry occupation?",director,Film director,,1,0.4272751808166504,0.0,0,151,3
5ae58f0d5542993aec5ec1be,easy,comparison,"Are ""Woman's World"" and ""The Delineator"" both American women's magazines?",yes,Yes,,1,0.5289211273193359,0.0,0,153,2
5a712fcc5542994082a3e642,hard,comparison,"Who is older, Bob Bryan or Mariaan de Swardt?",Mariaan de Swardt,I don't know,,0,0.2832038402557373,0.0,0,148,5
5a7608f8554299109176e621,hard,comparison,"Which man who went into space was born first, Dirk Frimout or Franz Viehböck?",Dirk Dries David Damiaan,Dirk Frimout,,0,0.3251073360443115,0.0,0,155,6
